Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Resisting Arrest","Pennyroyal Arches > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/123060962/resisting-arrest,3.5,-1,Trad,5.11,1,140,37.8409,-119.43996
"Worst Error, Right","Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107743562/worst-error-right,3.0,-1,Trad,5.9,3,450,37.71483,-119.71477
"Friends in High Places","Sticks and Stones > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117747117/friends-in-high-places,3.0,-1,Trad,5.11a,1,190,37.86242,-119.4273
"Templeton Is Impressed","Upper Cathedral Lakes, South Shore Buttress > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119297165/templeton-is-impressed,3.0,-1,"Trad, Alpine",5.10,1,60,37.83777,-119.41757
"The Lemming Way","Upper Cathedral Lakes, South Shore Buttress > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119297221/the-lemming-way,3.0,-1,"Trad, Alpine",5.9,1,60,37.83777,-119.41757
"Slab Happy Pinnacle, Center","4. Slab Happy Pinnacle > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107905185/slab-happy-pinnacle-center,3.0,-1,Trad,5.10b,3,400,37.73113,-119.62451
"Left Side of the Folly","4. The Folly > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111094113/left-side-of-the-folly,3.0,-1,"Trad, Aid","5.9 C3",6,900,37.74177,-119.60763
Cupcake,"Pillsbury Dome > Twin Bridges > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119006105/cupcake,3.7,-1,"Sport, TR",5.12a,1,70,37.90428,-119.40731
"Walk of Life","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109580839/walk-of-life,3.0,-1,Trad,"5.10d PG13",3,450,37.7165,-119.6363
"Runaway Train","E. Mount Broderick > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110865368/runaway-train,3.0,-1,"Trad, Aid","5.9 A3+",7,900,37.73344,-119.53489
"Bud Pilot","Bb. The Jungle Gym > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113728841/bud-pilot,3.0,-1,Trad,5.12b,1,100,37.72092,-119.71001
"The Groom's Variation","Lower Cathedral West > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112907224/the-grooms-variation,3.0,-1,"Trad, Aid","5.10d A0",10,800,37.71841,-119.64657
"Buying New Soul","Northwest Face > Ax. Pulpit Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113736485/buying-new-soul,3.0,-1,Sport,5.11b,1,100,37.7182,-119.68631
"Rock Bottom","5. Camp 4 Wall > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111876138/rock-bottom,3.0,-1,Trad,5.11d,2,200,37.74268,-119.60709
"Micro Maze","6. GPA - Right Side > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112200428/micro-maze,3.0,-1,Trad,5.11d,1,,37.7337,-119.56956
"Bombay Bitch","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108094997/bombay-bitch,3.0,-1,Trad,5.10b,1,70,37.67875,-119.74886
Spectacle,"Lower Cathedral West > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110419779/spectacle,3.0,-1,Sport,5.11d,1,100,37.71841,-119.64657
Whiskers,"N. Sentinel Creek Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107324955/whiskers,3.0,-1,"Trad, Aid","5.11d A0",1,120,37.72396,-119.60637
"Here on the Inside","2. Loggerhead Buttress > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110301775/here-on-the-inside,3.0,-1,Trad,5.11a,1,160,37.72965,-119.62316
"Unnamed Skelton route","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107554400/unnamed-skelton-route,3.0,-1,"Trad, Sport","5.10c R",7,900,37.67875,-119.74886
Eschaton,"Northwest Face > Ax. Pulpit Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113138184/eschaton,3.0,-1,Sport,5.12a/b,1,100,37.7182,-119.68631
Ornithology,"Osprey Overhang > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/123045199/ornithology,3.0,-1,Trad,5.11d,1,90,37.82017,-119.48968
Stampede,"Unknown Crag > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/110894738/stampede,3.0,-1,Trad,5.10a/b,1,70,37.85007,-119.47311
"Cool Cliff 170","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106678997/cool-cliff-170,3.0,-1,Trad,5.9,3,400,37.67875,-119.74886
"Hocus Pocus","Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107827103/hocus-pocus,3.0,-1,Sport,5.11d,1,170,37.71483,-119.71477
"Side Tracked","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107579448/side-tracked,3.0,-1,Trad,5.10b,4,,37.67875,-119.74886
"Tweet This","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106710603/tweet-this,3.0,-1,Trad,5.11-,1,105,37.67875,-119.74886
"Drop Zone","Upper North Wall > East Cottage Dome (aka Erratic Dome) > Cottage Domes > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/108187019/drop-zone,3.0,-1,"Trad, Alpine",5.9,1,80,37.88583,-119.40633
"Home Run","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107796799/home-run,3.0,-1,Trad,"5.10d PG13",1,170,37.7165,-119.6363
"Deep Space","Pluto Slab > Pluto Dome > Grand Canyon of the Tuolumne - north side > Grand Canyon of the Tuolumne > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105902968/deep-space,3.0,-1,Trad,"5.9 R",2,300,37.91082,-119.42044
"Birthday Girl","Western Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/123481184/birthday-girl,3.5,-1,Trad,5.8-,1,70,37.74873,-119.57265
Evaporator,"Raker's Roost > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/123229894/evaporator,3.0,-1,Trad,5.10-,1,70,37.72413,-119.56265
"Wet Wipe","Raker's Roost > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/123230041/wet-wipe,3.0,-1,Trad,5.10d,1,110,37.72413,-119.56265
Composter,"Raker's Roost > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/123229795/composter,3.0,-1,Trad,5.11-,1,90,37.72413,-119.56265
"Lizard Lieback","East Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/113777566/lizard-lieback,2.8,-1,Trad,5.7,4,650,37.87085,-119.4027
"Love Sexy","South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/120856947/love-sexy,3.0,-1,"Sport, TR",5.13b,1,85,37.86966,-119.43991
"Rivendell Crack","South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122515289/rivendell-crack,3.0,-1,Trad,5.8,1,150,37.86966,-119.43991
"Wienie Roast","West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122551660/wienie-roast,3.0,-1,Trad,"5.11c R",4,450,37.8795,-119.41345
"Jiffy Pop","Don't Call Me Dome > Twin Bridges > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119011576/jiffy-pop,3.0,-1,"Sport, TR, Alpine",5.11c,1,70,37.90522,-119.40754
"Pilgrimage (New North Face)","Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110572077/pilgrimage-new-north-face,3.0,-1,Trad,5.11b,3,430,37.71932,-119.64339
"Le Papillon","Don't Call Me Dome > Twin Bridges > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119016071/le-papillon,3.0,-1,"Sport, TR, Alpine",5.11c,1,70,37.90522,-119.40754
"Keverne and the Phoenix","Hetch Hetchy Dome > Hetch Hetchy > Yosemite National Park > California",https://www.mountainproject.com/route/123101777/keverne-and-the-phoenix,3.0,-1,Trad,"5.10c PG13",5,400,37.96477,-119.75489
"Arrogant Bastard","Razor Back > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121380547/arrogant-bastard,3.0,-1,Trad,"5.10a PG13",2,220,37.87303,-119.40109
"Twisted Sister","Dike Dome > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/124294591/twisted-sister,3.0,-1,Trad,5.6,1,160,37.80503,-119.48662
Afroman,"I. Washington Column > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/125200149/afroman,4.0,-1,"Trad, Aid","5.6 A3+",12,1200,37.74778,-119.559
"East Face","Mount Starr King > Mount Starr King Area > Southern Yosemite > Yosemite National Park > California",https://www.mountainproject.com/route/125379510/east-face,3.0,-1,"Trad, Alpine","5.7 PG13",4,400,37.7027,-119.51766
"Northwest Bush (Northwest Books Direct)","Northwest Face > Lembert Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/124896638/northwest-bush-northwest-books-direct,3.0,-1,Trad,5.7+,1,100,37.88103,-119.35106
"North face","The North Face > Mt. Hoffman > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/125019475/north-face,3.0,-1,"Trad, Alpine",5.8,4,500,37.84754,-119.51122
"Northwest Face","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/125289260/northwest-face,3.0,-1,Trad,"5.8 PG13",5,750,37.7165,-119.6363
"Nebulous Crack","F. Liberty Cap > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/125346648/nebulous-crack,3.0,-1,"Trad, Aid","5.8 A2",8,800,37.7275,-119.53364
"Yose University","A. Swan Slab > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/124253863/yose-university,3.3,-1,Trad,5.9,3,365,37.74499,-119.5999
"Cruxin’ Cretin","The Solar Panel > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/125047125/cruxin-cretin,3.0,-1,Trad,5.9,1,130,37.88221,-119.44048
"Manteling Moron","The Solar Panel > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/125047184/manteling-moron,3.0,-1,Trad,5.9,1,100,37.88221,-119.44048
"Chockstone Chimney","5. Ribbon Falls Amphitheater > A. Ribbon Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/125662608/chockstone-chimney,3.0,-1,Trad,5.9,9,1100,37.73456,-119.64807
"Roy- O'Gara Arete","Ferdinand's Point > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/126005515/roy-ogara-arete,3.0,-1,"Trad, Alpine","5.9+ R",1,,37.91181,-119.24251
"Sweet Abilene","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/123555531/sweet-abilene,4.0,-1,Sport,5.10a,1,,37.7323,-119.56492
"Old Hippie Buttress","Aq.  Knob Hill > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/125259479/old-hippie-buttress,3.0,-1,Sport,5.10a,1,80,37.72796,-119.71201
"*CLOSED FOR SAFETY* Super Natural","Western Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/125293479/closed-for-safety-super-natural,4.0,-1,Trad,5.10-,4,500,37.74873,-119.57265
"Easy Wind","5. Manure Pile Buttress (aka Ranger Rock) > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/123769314/easy-wind,3.0,-1,Trad,"5.10a/b PG13",3,400,37.73059,-119.619
"Shaggy's Escape","N. Sentinel Creek Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/124885769/shaggys-escape,3.0,-1,Trad,5.10b,1,105,37.72396,-119.60637
Unknown,"6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/126077052/unknown,3.0,-1,Trad,"5.10b PG13",1,110,37.7165,-119.6363
"Atlantic Ocean Wall","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/123613063/atlantic-ocean-wall,4.0,-1,"Trad, Aid","5.10 A4",24,2500,37.72954,-119.63438
"Continental Drift","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/125197903/continental-drift,3.0,-1,"Trad, Aid","5.10 A4",15,2500,37.72954,-119.63438
Dorada,"Coyote Rocks > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/126005234/dorada,3.0,-1,"Trad, Alpine","5.10 PG13",1,100,37.81348,-119.53807
"Chicken Ten-D's","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/126076772/chicken-ten-ds,4.0,-1,Sport,5.10c,1,110,37.7165,-119.6363
"Hetch Hetchy Corner","Inspiration Point (H2) > Hetch Hetchy > Yosemite National Park > California",https://www.mountainproject.com/route/124515484/hetch-hetchy-corner,3.0,-1,"Trad, TR",5.10d,1,60,37.90398,-119.83459
Push-Push,"The Block > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/124800622/push-push,3.0,-1,Trad,5.11a,1,100,37.84527,-119.44648
"Make a Wish Arete","2. Lower Brother > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/124612536/make-a-wish-arete,3.5,-1,Sport,"5.11- PG13",1,105,37.73378,-119.61232
"Golden Bars","Pywiack Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/125685786/golden-bars,4.0,-1,Trad,"5.11b PG13",2,250,37.8453,-119.444
