Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Oaklan's Tack","Squamish Buttress > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124761873/oaklans-tack,3.3,-1,Trad,5.9,1,115,49.6846,-123.1447
"Lost in Obscurity","Lost in Obscurity > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124770863/lost-in-obscurity,4.0,-1,"Sport, TR",5.9,1,32,49.64475,-123.21074
"Requested Anonymity","Lost in Obscurity > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124770893/requested-anonymity,4.0,-1,"Sport, TR",5.9,1,29,49.64475,-123.21074
"Sacred Geometry","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124741914/sacred-geometry,3.0,-1,Trad,5.9,1,60,49.67146,-123.15522
"Squamish Lumberjack","Bughouse Heights > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125913638/squamish-lumberjack,3.0,-1,Trad,5.9,1,70,49.70581,-123.13908
"A Lifetime Of Repercussions","More Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126116082/a-lifetime-of-repercussions,3.0,-1,Trad,5.9,2,40,49.64966,-123.19373
"Sometimes Things Don't Work Out","More Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126150377/sometimes-things-dont-work-out,3.0,-1,Trad,5.9+,1,45,49.64966,-123.19373
"$500 in Beer","Altamont > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124360717/500-in-beer,3.0,-1,Trad,"5.10a PG13",1,90,49.64454,-123.21167
"Trench Warfare","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390408/trench-warfare,3.0,-1,Trad,5.10a,1,50,49.70834,-123.13868
Earthshine,"Mt. Habrich > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124471423/earthshine,3.2,-1,"Trad, Alpine",5.10a,10,650,49.6586,-123.08305
"The Squamish Squisher","Squamish Linkups > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124740460/the-squamish-squisher,4.0,-1,Trad,5.10a,31,2475,49.68237,-123.15232
"Sake of Clarity","Lost in Obscurity > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124770827/sake-of-clarity,4.0,-1,"Sport, TR",5.10a,1,32,49.64475,-123.21074
"Forest Tourist","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124720192/forest-tourist,3.1,-1,Trad,5.10a,1,37,49.67146,-123.15522
"High plains driller","Clint Eastwood Crag > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124821828/high-plains-driller,4.0,-1,Sport,5.10a,2,180,49.99499,-123.31124
"The Flame","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125904701/the-flame,4.0,-1,Trad,5.10a,1,32,49.70834,-123.13868
"The First One is Free","More Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126051299/the-first-one-is-free,3.0,-1,Trad,5.10a,1,45,49.64966,-123.19373
"Our Lady Of Perpetual Dissatisfaction","More Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126127852/our-lady-of-perpetual-dissatisfaction,3.0,-1,Trad,5.10a,1,80,49.64966,-123.19373
"Midnight Mover","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124389992/midnight-mover,3.0,-1,Trad,5.10-,1,50,49.70834,-123.13868
"Fell on Bart","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390242/fell-on-bart,3.0,-1,Trad,5.10-,1,50,49.70834,-123.13868
"Sunny Summit","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124391008/sunny-summit,3.0,-1,Trad,5.10-,1,50,49.70834,-123.13868
AWOL,"AMO Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124458250/awol,3.0,-1,Sport,5.10a/b,1,100,49.67242,-123.15689
"It's All in The Grip","More Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126051159/its-all-in-the-grip,3.0,-1,Trad,5.10a/b,1,45,49.64966,-123.19373
"Cold Silence","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124189387/cold-silence,4.0,-1,Trad,5.10b,1,115,49.64971,-123.19367
"The Silent Treatment","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124189438/the-silent-treatment,3.0,-1,Trad,5.10b,1,115,49.64971,-123.19367
"The Bum's Rush","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124189509/the-bums-rush,3.0,-1,Trad,5.10b,1,100,49.64971,-123.19367
Enigmatic,"Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390046/enigmatic,3.0,-1,Trad,5.10b,1,50,49.70834,-123.13868
"Trench Evader","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390434/trench-evader,3.0,-1,Trad,5.10b,1,50,49.70834,-123.13868
"Little Slanter","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390525/little-slanter,3.0,-1,Trad,5.10b,1,45,49.70834,-123.13868
"Arete Asunder","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390742/arete-asunder,3.0,-1,Sport,5.10b,1,75,49.70834,-123.13868
"La Tercera Edad","Crag X > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124454538/la-tercera-edad,3.0,-1,Trad,5.10b,1,100,49.70856,-123.14147
"Jet Fuel","Above It All > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124735869/jet-fuel,3.0,-1,Trad,5.10b,3,320,49.66039,-123.16813
"Soul Shakedown","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124706874/soul-shakedown,3.7,-1,Trad,5.10b,1,90,49.67146,-123.15522
Gatekeeper,"Zen Garden Base > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124712333/gatekeeper,3.7,-1,Trad,5.10b,1,110,49.67128,-123.15609
"Kaleidoscope Glasses","Kaleidoscope Ledge > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124776079/kaleidoscope-glasses,3.7,-1,Trad,5.10b,1,60,49.67164,-123.15502
Inshallah,"The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124776198/inshallah,4.0,-1,Trad,5.10b,1,115,49.67146,-123.15522
"Socially Distant","Debeck's Hill > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124566585/socially-distant,3.0,-1,Sport,5.10,1,60,49.77136,-123.12623
"Underly Hanging Out","Overly Hanging Out > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125973906/underly-hanging-out,3.0,-1,Trad,5.10,3,180,49.68144,-123.15654
"Cold Shoulder","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124189183/cold-shoulder,3.3,-1,Trad,5.10b/c,1,61,49.64971,-123.19367
"Where Ancients Fear to Tread","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123896771/where-ancients-fear-to-tread,3.0,-1,Trad,5.10c,1,100,49.706,-123.1403
"Good Samaritan","Squamish Buttress > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124056263/good-samaritan,3.4,-1,Trad,5.10c,2,200,49.6846,-123.1447
Misguided,"Debeck's Hill > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124568056/misguided,3.0,-1,Sport,5.10c,1,50,49.77136,-123.12623
"Brief Complexity","Lost in Obscurity > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124770758/brief-complexity,4.0,-1,"Sport, TR",5.10c,1,25,49.64475,-123.21074
"Slice of Paradise","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124720169/slice-of-paradise,2.8,-1,Trad,5.10c,1,45,49.67146,-123.15522
Dhyana,"The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124741948/dhyana,3.3,-1,Trad,5.10c,1,60,49.67146,-123.15522
"This Way, That Way","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390183/this-way-that-way,3.0,-1,Sport,5.10+,1,50,49.70834,-123.13868
"Bile Oozer","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390295/bile-oozer,3.0,-1,Trad,5.10+,1,45,49.70834,-123.13868
"Stink Foot","Pixie Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123896321/stink-foot,3.0,-1,"Trad, TR",5.10d,1,40,49.7067,-123.1398
"Colossus (pitch 1)","Colossus > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124360924/colossus-pitch-1,3.0,-1,Sport,5.10d,1,90,49.9413,-123.29434
#myass,"Free and Easy > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124382415/myass,3.0,-1,Trad,5.10d,1,50,49.70407,-123.14261
"Three Pistols","Debeck's Hill > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124566829/three-pistols,3.2,-1,Sport,5.10d,1,60,49.77136,-123.12623
"Covid Crack","Debeck's Hill > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124568026/covid-crack,4.0,-1,Sport,5.10d,1,50,49.77136,-123.12623
"Half Lotus","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124706896/half-lotus,3.8,-1,Trad,5.10d,3,200,49.67146,-123.15522
"Karma Checkpoint","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124741936/karma-checkpoint,3.3,-1,Trad,5.10d,1,100,49.67146,-123.15522
"On the Level","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124776049/on-the-level,3.0,-1,Trad,5.10d,1,82,49.67146,-123.15522
"Special Vacation","Shakedown Ledge > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124776113/special-vacation,3.5,-1,Trad,5.10d,1,50,49.67113,-123.15517
X-Ray,"Crag X > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124924898/x-ray,3.0,-1,Trad,5.10d,1,90,49.70856,-123.14147
"Bylaw Officer","Squamish Buttress > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125001266/bylaw-officer,4.0,-1,Trad,5.10d,2,174,49.6846,-123.1447
NPCC,"Jacob's Wall (Lower) > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126176286/npcc,3.0,-1,Sport,5.10d,1,70,49.68341,-123.15557
"Permit Process","Debeck's Hill > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124566618/permit-process,3.5,-1,Sport,5.11a,1,60,49.77136,-123.12623
"The Crying Game","Poltergeist > Browning Bluffs > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124581673/the-crying-game,3.0,-1,Sport,5.11a,1,60,49.64394,-123.20536
"Duet for Two Hands","Main Area, Frontside > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124628727/duet-for-two-hands,3.0,-1,Trad,5.11a,1,,49.66841,-123.16594
"Stranger Than Friction","AMO Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124699939/stranger-than-friction,3.0,-1,Sport,5.11a,2,150,49.67242,-123.15689
"Zen Garden","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124705584/zen-garden,3.9,-1,Trad,5.11a,1,60,49.67146,-123.15522
"The Seeker","Kaleidoscope Ledge > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124776075/the-seeker,3.3,-1,Trad,5.11a,1,60,49.67164,-123.15502
"Cosmic Voyage","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124776188/cosmic-voyage,3.5,-1,Trad,5.11a,1,132,49.67146,-123.15522
"Spilt Milt","The Redd > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124922544/spilt-milt,3.0,-1,Sport,5.11a,1,85,49.82867,-123.14479
"Anal Tension","Block and Tackle > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125032904/anal-tension,3.0,-1,Trad,5.11a,1,50,49.64546,-123.20561
"The Redd","The Redd > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126004818/the-redd,3.0,-1,Sport,5.11a,1,75,49.82867,-123.14479
Unknown,"Backside Area > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124168005/unknown,3.0,-1,Trad,5.11-,1,80,49.66778,-123.16411
"Sunny Direct","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124391035/sunny-direct,3.0,-1,Trad,5.11-,1,50,49.70834,-123.13868
"The Owl","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124323064/the-owl,3.0,-1,Trad,5.11-,1,40,49.70834,-123.13868
"Never the Last Squeeze Job","Tunnel Rock > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123827896/never-the-last-squeeze-job,3.0,-1,Trad,5.11b,1,100,49.70454,-123.13442
"Pika, Surprise!","Colossus > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124360913/pika-surprise,3.0,-1,Sport,5.11b,1,90,49.9413,-123.29434
Deflowered,"Debeck's Hill > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124566680/deflowered,3.7,-1,Sport,5.11b,1,60,49.77136,-123.12623
"Small Fry","The River > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124922510/small-fry,4.0,-1,Sport,5.11b,1,80,49.82901,-123.14463
Witty,"Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390343/witty,3.0,-1,Sport,5.11,1,50,49.70834,-123.13868
Bulbous,"Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124204334/bulbous,3.0,-1,Sport,5.11c,1,50,49.6446,-123.2052
"Black Sheep","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390800/black-sheep,3.0,-1,Trad,5.11c,1,75,49.70834,-123.13868
"Apex predator","Fluffy Kitten Wall > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124632906/apex-predator,4.0,-1,Trad,5.11c,7,600,49.66324,-123.07737
"The Jitter Bug","One Toque Wall > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124737118/the-jitter-bug,3.0,-1,Trad,5.11c,1,50,49.7061,-123.1401
"Flutterby ridge","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124953082/flutterby-ridge,3.0,-1,Trad,5.11c,4,330,49.6945,-123.12156
"Retiring Joe","Crag X > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125451259/retiring-joe,3.0,-1,Sport,5.11c,1,30,49.70856,-123.14147
"OPEN PROJECT","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390624/open-project,3.0,-1,Sport,5.11+,1,35,49.70834,-123.13868
"Longview Dihedral","The Longhouse > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124562949/longview-dihedral,3.0,-1,Trad,5.11d,2,130,49.67869,-123.12722
Pingu,"One Toque Wall > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124737214/pingu,4.0,-1,Sport,5.11d,1,82,49.7061,-123.1401
"Peer Pressure","Colossus > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124360901/peer-pressure,4.0,-1,Sport,5.12a,1,90,49.9413,-123.29434
Poltergeist,"Poltergeist > Browning Bluffs > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124581703/poltergeist,3.5,-1,Sport,5.12a,1,115,49.64394,-123.20536
Codgery,"Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124674497/codgery,3.0,-1,Sport,5.12a,1,,49.7224,-123.1025
Carrate,"Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124732403/carrate,3.0,-1,Sport,5.12a,1,60,49.7224,-123.1025
"Mettle Detector","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124721831/mettle-detector,3.0,-1,Trad,5.12a,1,60,49.67146,-123.15522
"Good Times In A Snowglobe","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124947862/good-times-in-a-snowglobe,3.0,-1,Sport,5.12a,1,80,49.7224,-123.1025
"Godforsaken direct","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124987386/godforsaken-direct,4.0,-1,Trad,5.12a,4,500,49.6945,-123.12156
Echolocation,"Cacodemon Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126149475/echolocation,3.0,-1,Sport,5.12a,1,60,49.6867,-123.13487
"Goat Whisperer 5.12","The Ruins > Barbarian Walls > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124313431/goat-whisperer-512,3.5,-1,Trad,"5.12- PG13",6,725,49.69805,-123.11668
"Genius Loci","Grand Wall Area > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123666032/genius-loci,3.5,-1,Sport,"5.12b PG13",5,,49.68218,-123.14798
Gaia,"The Zip (South) > The Zip > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123975121/gaia,3.5,-1,Sport,5.12b,1,80,49.70577,-123.14277
Argo,"Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124259264/argo,3.7,-1,Sport,5.12b,1,80,49.7224,-123.1025
"Bait and Switch","The Redd > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124401461/bait-and-switch,3.5,-1,Sport,5.12b,1,75,49.82867,-123.14479
"Planet Caravan","The Dihedrals > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124648317/planet-caravan,4.0,-1,Trad,5.12b,7,600,49.6814,-123.1482
"In the Eyes of a Frog","Pensioners' Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125700680/in-the-eyes-of-a-frog,3.0,-1,Trad,5.12b,1,40,49.64492,-123.2115
"Run to Cover (Part 1)","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124414918/run-to-cover-part-1,4.0,-1,Sport,5.12c,1,,49.6437,-123.2121
"The Beef","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124780265/the-beef,4.0,-1,Trad,5.12c,1,50,49.70834,-123.13868
"Bonsai Tree","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125009542/bonsai-tree,3.0,-1,Trad,5.12d,3,300,49.6945,-123.12156
"The Korova Milk Bar","Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125213590/the-korova-milk-bar,3.0,-1,Trad,5.13a,1,115,49.70087,-123.11425
Kahouker'ers,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125689422/kahoukerers,4.0,-1,Trad,5.13-,1,100,49.7049,-123.1378
"Sneak Attack","Bulletheads, Central > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126065933/sneak-attack,4.0,-1,Trad,"5.13- PG13",4,400,49.6807,-123.1474
"Blood Moon","Mt. Habrich > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126066247/blood-moon,4.0,-1,"Trad, Alpine",5.13-,6,1800,49.6586,-123.08305
"Smashing Windows","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126116949/smashing-windows,4.0,-1,Sport,5.13b,1,110,49.7049,-123.1378
"Queen Bee","Paradise Wall > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125695499/queen-bee,4.0,-1,Sport,5.13c,1,110,49.82934,-123.14423
Stélmexw,"The Dihedrals > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124175907/stelmexw,4.0,-1,Trad,5.13+,5,800,49.6814,-123.1482
"Swamp Thing","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124352896/swamp-thing,4.0,-1,Sport,5.13d,1,111,49.6437,-123.2121
"Tainted Love","The North Walls > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124848188/tainted-love,4.0,-1,Trad,"5.13d R",1,60,49.6876,-123.1352
